Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Dependents_numeric,Credit_History_Status,TotalIncome,LoanAmount_Actual,Loan_to_Income_Ratio,LoanIncomeRatio,Has_Coapplicant
LP001392,Female,No,1,Graduate,Yes,7451.0,0.0,126.0,360.0,1.0,Semiurban,1.0,Has Credit History,7451.0,126000.0,16.91048181452154,14.90947816826411,0
LP001398,Male,No,0,Graduate,No,5050.0,0.0,118.0,360.0,1.0,Semiurban,0.0,Has Credit History,5050.0,118000.0,23.366336633663366,19.50413223140496,0
LP001401,Male,Yes,1,Graduate,No,14583.0,0.0,185.0,180.0,1.0,Rural,1.0,Has Credit History,14583.0,185000.0,12.686004251525748,11.87191169864596,0
LP001404,Female,Yes,0,Graduate,No,3167.0,2283.0,154.0,360.0,1.0,Semiurban,0.0,Has Credit History,5450.0,154000.0,28.256880733944953,23.875968992248062,1
LP001405,Male,Yes,1,Graduate,No,2214.0,1398.0,85.0,360.0,,Urban,1.0,Unknown/Not on File,3612.0,85000.0,23.53266888150609,18.430182133564614,1
LP001421,Male,Yes,0,Graduate,No,5568.0,2142.0,175.0,360.0,1.0,Rural,0.0,Has Credit History,7710.0,175000.0,22.69779507133593,20.0918484500574,1
LP001422,Female,No,0,Graduate,No,10408.0,0.0,259.0,360.0,1.0,Urban,0.0,Has Credit History,10408.0,259000.0,24.884704073789393,22.70336605890603,0
LP001426,Male,Yes,0,Graduate,No,5667.0,2667.0,180.0,360.0,1.0,Rural,,Has Credit History,8334.0,180000.0,21.598272138228943,19.28433683308335,1
LP001430,Female,No,0,Graduate,No,4166.0,0.0,44.0,360.0,1.0,Semiurban,0.0,Has Credit History,4166.0,44000.0,10.561689870379261,8.517228029423151,0
LP001431,Female,No,0,Graduate,No,2137.0,8980.0,137.0,360.0,0.0,Semiurban,0.0,No Credit History,11117.0,137000.0,12.323468561662319,11.306428984071964,1
LP001432,Male,Yes,2,Graduate,No,2957.0,0.0,81.0,360.0,1.0,Semiurban,2.0,Has Credit History,2957.0,81000.0,27.392627663172135,20.470053070507962,0
LP001439,Male,Yes,0,Not Graduate,No,4300.0,2014.0,194.0,360.0,1.0,Rural,0.0,Has Credit History,6314.0,194000.0,30.725372188786825,26.52447361225048,1
LP001443,Female,No,0,Graduate,No,3692.0,0.0,93.0,360.0,,Rural,0.0,Unknown/Not on File,3692.0,93000.0,25.189599133261105,19.82097186700767,0
LP001448,Male,Yes,3+,Graduate,No,23803.0,0.0,370.0,360.0,1.0,Rural,3.0,Has Credit History,23803.0,370000.0,15.544259127000798,14.91755029633512,0
LP001449,Male,No,0,Graduate,No,3865.0,1640.0,126.0,360.0,1.0,Rural,0.0,Has Credit History,5505.0,126000.0,22.888283378746593,19.369715603382016,1
LP001451,Male,Yes,1,Graduate,Yes,10513.0,3850.0,160.0,180.0,0.0,Urban,1.0,No Credit History,14363.0,160000.0,11.139734038849822,10.414632558745037,1
LP001465,Male,Yes,0,Graduate,No,6080.0,2569.0,182.0,360.0,,Rural,0.0,Unknown/Not on File,8649.0,182000.0,21.042895132385247,18.862058244377657,1
LP001469,Male,No,0,Graduate,Yes,20166.0,0.0,650.0,480.0,,Urban,0.0,Unknown/Not on File,20166.0,650000.0,32.2324704948924,30.70962864972125,0
LP001473,Male,No,0,Graduate,No,2014.0,1929.0,74.0,360.0,1.0,Urban,0.0,Has Credit History,3943.0,74000.0,18.76743596246513,14.970665587699779,1
LP001478,Male,No,0,Graduate,No,2718.0,0.0,70.0,360.0,1.0,Semiurban,0.0,Has Credit History,2718.0,70000.0,25.754231052244297,18.827326519634212,0
LP001482,Male,Yes,0,Graduate,Yes,3459.0,0.0,25.0,120.0,1.0,Semiurban,0.0,Has Credit History,3459.0,25000.0,7.227522405319457,5.606638259699484,0
LP001487,Male,No,0,Graduate,No,4895.0,0.0,102.0,360.0,1.0,Semiurban,0.0,Has Credit History,4895.0,102000.0,20.83758937691522,17.302798982188296,0
LP001488,Male,Yes,3+,Graduate,No,4000.0,7750.0,290.0,360.0,1.0,Semiurban,3.0,Has Credit History,11750.0,290000.0,24.680851063829788,22.745098039215687,1
LP001489,Female,Yes,0,Graduate,No,4583.0,0.0,84.0,360.0,1.0,Rural,0.0,Has Credit History,4583.0,84000.0,18.328605716779403,15.045674368619022,0
LP001491,Male,Yes,2,Graduate,Yes,3316.0,3500.0,88.0,360.0,1.0,Urban,2.0,Has Credit History,6816.0,88000.0,12.910798122065728,11.258955987717503,1
LP001492,Male,No,0,Graduate,No,14999.0,0.0,242.0,360.0,0.0,Semiurban,0.0,No Credit History,14999.0,242000.0,16.134408960597373,15.125945371585724,0
LP001493,Male,Yes,2,Not Graduate,No,4200.0,1430.0,129.0,360.0,1.0,Rural,2.0,Has Credit History,5630.0,129000.0,22.912966252220247,19.457013574660635,1
LP001497,Male,Yes,2,Graduate,No,5042.0,2083.0,185.0,360.0,1.0,Rural,2.0,Has Credit History,7125.0,185000.0,25.964912280701753,22.76923076923077,1
LP001498,Male,No,0,Graduate,No,5417.0,0.0,168.0,360.0,1.0,Urban,0.0,Has Credit History,5417.0,168000.0,31.013476093778845,26.180458158017768,0
LP001504,Male,No,0,Graduate,Yes,6950.0,0.0,175.0,180.0,1.0,Semiurban,0.0,Has Credit History,6950.0,175000.0,25.179856115107913,22.0125786163522,0
LP001507,Male,Yes,0,Graduate,No,2698.0,2034.0,122.0,360.0,1.0,Semiurban,0.0,Has Credit History,4732.0,122000.0,25.78191039729501,21.284019539427774,1
LP001508,Male,Yes,2,Graduate,No,11757.0,0.0,187.0,180.0,1.0,Urban,2.0,Has Credit History,11757.0,187000.0,15.905418048821979,14.658618797522928,0
LP001514,Female,Yes,0,Graduate,No,2330.0,4486.0,100.0,360.0,1.0,Semiurban,0.0,Has Credit History,6816.0,100000.0,14.671361502347418,12.794268167860798,1
LP001516,Female,Yes,2,Graduate,No,14866.0,0.0,70.0,360.0,1.0,Urban,2.0,Has Credit History,14866.0,70000.0,4.708731333243644,4.411950081936216,0
LP001518,Male,Yes,1,Graduate,No,1538.0,1425.0,30.0,360.0,1.0,Urban,1.0,Has Credit History,2963.0,30000.0,10.12487343908201,7.57002271006813,1
LP001519,Female,No,0,Graduate,No,10000.0,1666.0,225.0,360.0,1.0,Rural,0.0,Has Credit History,11666.0,225000.0,19.286816389507973,17.764092846991947,1
LP001520,Male,Yes,0,Graduate,No,4860.0,830.0,125.0,360.0,1.0,Semiurban,0.0,Has Credit History,5690.0,125000.0,21.968365553602812,18.684603886397607,1
LP001528,Male,No,0,Graduate,No,6277.0,0.0,118.0,360.0,0.0,Rural,0.0,No Credit History,6277.0,118000.0,18.798789230524136,16.215473409371995,0
LP001529,Male,Yes,0,Graduate,Yes,2577.0,3750.0,152.0,360.0,1.0,Rural,0.0,Has Credit History,6327.0,152000.0,24.024024024024023,20.745189026886855,1
LP001531,Male,No,0,Graduate,No,9166.0,0.0,244.0,360.0,1.0,Urban,0.0,Has Credit History,9166.0,244000.0,26.620117826751038,24.001573873696636,0
LP001532,Male,Yes,2,Not Graduate,No,2281.0,0.0,113.0,360.0,1.0,Rural,2.0,Has Credit History,2281.0,113000.0,49.53967558088558,34.44071929289851,0
LP001535,Male,No,0,Graduate,No,3254.0,0.0,50.0,360.0,1.0,Urban,0.0,Has Credit History,3254.0,50000.0,15.365703749231715,11.753643629525154,0
LP001536,Male,Yes,3+,Graduate,No,39999.0,0.0,600.0,180.0,0.0,Semiurban,3.0,No Credit History,39999.0,600000.0,15.000375009375235,14.634503280567818,0
LP001541,Male,Yes,1,Graduate,No,6000.0,0.0,160.0,360.0,,Rural,1.0,Unknown/Not on File,6000.0,160000.0,26.666666666666668,22.857142857142858,0
LP001543,Male,Yes,1,Graduate,No,9538.0,0.0,187.0,360.0,1.0,Urban,1.0,Has Credit History,9538.0,187000.0,19.605787376808554,17.745302713987474,0
LP001546,Male,No,0,Graduate,No,2980.0,2083.0,120.0,360.0,1.0,Rural,0.0,Has Credit History,5063.0,120000.0,23.70136282836263,19.79218208807521,1
LP001552,Male,Yes,0,Graduate,No,4583.0,5625.0,255.0,360.0,1.0,Semiurban,0.0,Has Credit History,10208.0,255000.0,24.980407523510973,22.751605995717345,1
LP001560,Male,Yes,0,Not Graduate,No,1863.0,1041.0,98.0,360.0,1.0,Semiurban,0.0,Has Credit History,2904.0,98000.0,33.7465564738292,25.102459016393443,1
LP001562,Male,Yes,0,Graduate,No,7933.0,0.0,275.0,360.0,1.0,Urban,0.0,Has Credit History,7933.0,275000.0,34.665322072355984,30.784730773536328,0
LP001565,Male,Yes,1,Graduate,No,3089.0,1280.0,121.0,360.0,0.0,Semiurban,1.0,No Credit History,4369.0,121000.0,27.695124742504007,22.536785248649657,1
LP001570,Male,Yes,2,Graduate,No,4167.0,1447.0,158.0,360.0,1.0,Rural,2.0,Has Credit History,5614.0,158000.0,28.14392589953687,23.88872089507106,1
LP001572,Male,Yes,0,Graduate,No,9323.0,0.0,75.0,180.0,1.0,Urban,0.0,Has Credit History,9323.0,75000.0,8.04462083020487,7.265329845975007,0
LP001574,Male,Yes,0,Graduate,No,3707.0,3166.0,182.0,360.0,1.0,Rural,0.0,Has Credit History,6873.0,182000.0,26.480430670740578,23.1169820906897,1
LP001577,Female,Yes,0,Graduate,No,4583.0,0.0,112.0,360.0,1.0,Rural,0.0,Has Credit History,4583.0,112000.0,24.43814095570587,20.060899158158694,0
LP001578,Male,Yes,0,Graduate,No,2439.0,3333.0,129.0,360.0,1.0,Rural,0.0,Has Credit History,5772.0,129000.0,22.34927234927235,19.049025398700532,1
LP001579,Male,No,0,Graduate,No,2237.0,0.0,63.0,480.0,0.0,Semiurban,0.0,No Credit History,2237.0,63000.0,28.162717925793473,19.462465245597777,0
LP001580,Male,Yes,2,Graduate,No,8000.0,0.0,200.0,360.0,1.0,Semiurban,2.0,Has Credit History,8000.0,200000.0,25.0,22.22222222222222,0
LP001581,Male,Yes,0,Not Graduate,No,1820.0,1769.0,95.0,360.0,1.0,Rural,0.0,Has Credit History,3589.0,95000.0,26.469768737809975,20.70167792547396,1
LP001585,Male,Yes,3+,Graduate,No,51763.0,0.0,700.0,300.0,1.0,Urban,3.0,Has Credit History,51763.0,700000.0,13.523172922744045,13.266872619070183,0
LP001586,Male,Yes,3+,Not Graduate,No,3522.0,0.0,81.0,180.0,1.0,Rural,3.0,Has Credit History,3522.0,81000.0,22.998296422487222,17.912428129146395,0
LP001594,Male,Yes,0,Graduate,No,5708.0,5625.0,187.0,360.0,1.0,Semiurban,0.0,Has Credit History,11333.0,187000.0,16.500485308391422,15.162571961404362,1
LP001603,Male,Yes,0,Not Graduate,Yes,4344.0,736.0,87.0,360.0,1.0,Semiurban,0.0,Has Credit History,5080.0,87000.0,17.125984251968504,14.30921052631579,1
LP001606,Male,Yes,0,Graduate,No,3497.0,1964.0,116.0,360.0,1.0,Rural,0.0,Has Credit History,5461.0,116000.0,21.241530855154732,17.953877108806687,1
LP001608,Male,Yes,2,Graduate,No,2045.0,1619.0,101.0,360.0,1.0,Rural,2.0,Has Credit History,3664.0,101000.0,27.565502183406114,21.655231560891938,1
LP001610,Male,Yes,3+,Graduate,No,5516.0,11300.0,495.0,360.0,0.0,Semiurban,3.0,No Credit History,16816.0,495000.0,29.436251189343484,27.784014369106423,1
LP001616,Male,Yes,1,Graduate,No,3750.0,0.0,116.0,360.0,1.0,Semiurban,1.0,Has Credit History,3750.0,116000.0,30.933333333333334,24.42105263157895,0
LP001630,Male,No,0,Not Graduate,No,2333.0,1451.0,102.0,480.0,0.0,Urban,0.0,No Credit History,3784.0,102000.0,26.955602536997887,21.321070234113712,1
LP001633,Male,Yes,1,Graduate,No,6400.0,7250.0,180.0,360.0,0.0,Urban,1.0,No Credit History,13650.0,180000.0,13.186813186813186,12.286689419795222,1
LP001634,Male,No,0,Graduate,No,1916.0,5063.0,67.0,360.0,,Rural,0.0,Unknown/Not on File,6979.0,67000.0,9.60022925920619,8.397042235869156,1
LP001636,Male,Yes,0,Graduate,No,4600.0,0.0,73.0,180.0,1.0,Semiurban,0.0,Has Credit History,4600.0,73000.0,15.869565217391305,13.035714285714286,0
LP001637,Male,Yes,1,Graduate,No,33846.0,0.0,260.0,360.0,1.0,Semiurban,1.0,Has Credit History,33846.0,260000.0,7.68185309933227,7.461401595592034,0
LP001639,Female,Yes,0,Graduate,No,3625.0,0.0,108.0,360.0,1.0,Semiurban,0.0,Has Credit History,3625.0,108000.0,29.79310344827586,23.35135135135135,0
LP001640,Male,Yes,0,Graduate,Yes,39147.0,4750.0,120.0,360.0,1.0,Semiurban,0.0,Has Credit History,43897.0,120000.0,2.7336720049206096,2.6727843731206984,1
LP001641,Male,Yes,1,Graduate,Yes,2178.0,0.0,66.0,300.0,0.0,Rural,1.0,No Credit History,2178.0,66000.0,30.303030303030305,20.76777847702958,0
LP001643,Male,Yes,0,Graduate,No,2383.0,2138.0,58.0,360.0,,Rural,0.0,Unknown/Not on File,4521.0,58000.0,12.829020128290201,10.50534323492121,1
LP001644,Male,Yes,0,Graduate,Yes,674.0,5296.0,168.0,360.0,1.0,Rural,0.0,Has Credit History,5970.0,168000.0,28.14070351758794,24.10329985652798,1
LP001647,Male,Yes,0,Graduate,No,9328.0,0.0,188.0,180.0,1.0,Rural,0.0,Has Credit History,9328.0,188000.0,20.154373927958833,18.20294345468629,0
LP001653,Male,No,0,Not Graduate,No,4885.0,0.0,48.0,360.0,1.0,Rural,0.0,Has Credit History,4885.0,48000.0,9.825997952917094,8.156329651656755,0
LP001656,Male,No,0,Graduate,No,12000.0,0.0,164.0,360.0,1.0,Semiurban,0.0,Has Credit History,12000.0,164000.0,13.666666666666666,12.615384615384615,0
LP001657,Male,Yes,0,Not Graduate,No,6033.0,0.0,160.0,360.0,1.0,Urban,0.0,Has Credit History,6033.0,160000.0,26.52080225426819,22.749893359874875,0
LP001658,Male,No,0,Graduate,No,3858.0,0.0,76.0,360.0,1.0,Semiurban,0.0,Has Credit History,3858.0,76000.0,19.699326075686884,15.644298065047343,0
LP001664,Male,No,0,Graduate,No,4191.0,0.0,120.0,360.0,1.0,Rural,0.0,Has Credit History,4191.0,120000.0,28.63278453829635,23.116933153534966,0
LP001665,Male,Yes,1,Graduate,No,3125.0,2583.0,170.0,360.0,1.0,Semiurban,1.0,Has Credit History,5708.0,170000.0,29.782761037140855,25.34287418008348,1
LP001666,Male,No,0,Graduate,No,8333.0,3750.0,187.0,360.0,1.0,Rural,0.0,Has Credit History,12083.0,187000.0,15.476289001075891,14.293357792555224,1
LP001669,Female,No,0,Not Graduate,No,1907.0,2365.0,120.0,360.0,1.0,Urban,0.0,Has Credit History,4272.0,120000.0,28.089887640449437,22.761760242792107,1
LP001671,Female,Yes,0,Graduate,No,3416.0,2816.0,113.0,360.0,,Semiurban,0.0,Unknown/Not on File,6232.0,113000.0,18.13222079589217,15.625,1
LP001673,Male,No,0,Graduate,Yes,11000.0,0.0,83.0,360.0,1.0,Urban,0.0,Has Credit History,11000.0,83000.0,7.545454545454546,6.916666666666667,0
LP001674,Male,Yes,1,Not Graduate,No,2600.0,2500.0,90.0,360.0,1.0,Semiurban,1.0,Has Credit History,5100.0,90000.0,17.647058823529413,14.754098360655739,1
LP001677,Male,No,2,Graduate,No,4923.0,0.0,166.0,360.0,0.0,Semiurban,2.0,No Credit History,4923.0,166000.0,33.719276863701,28.026338004389668,0
LP001682,Male,Yes,3+,Not Graduate,No,3992.0,0.0,126.0,180.0,1.0,Urban,3.0,Has Credit History,3992.0,126000.0,31.56312625250501,25.240384615384617,0
LP001688,Male,Yes,1,Not Graduate,No,3500.0,1083.0,135.0,360.0,1.0,Urban,1.0,Has Credit History,4583.0,135000.0,29.456687759109755,24.18054809242343,1
LP001691,Male,Yes,2,Not Graduate,No,3917.0,0.0,124.0,360.0,1.0,Semiurban,2.0,Has Credit History,3917.0,124000.0,31.65688026550932,25.218629245474883,0
LP001692,Female,No,0,Not Graduate,No,4408.0,0.0,120.0,360.0,1.0,Semiurban,0.0,Has Credit History,4408.0,120000.0,27.22323049001815,22.189349112426033,0
LP001693,Female,No,0,Graduate,No,3244.0,0.0,80.0,360.0,1.0,Urban,0.0,Has Credit History,3244.0,80000.0,24.66091245376079,18.85014137606032,0
LP001698,Male,No,0,Not Graduate,No,3975.0,2531.0,55.0,360.0,1.0,Rural,0.0,Has Credit History,6506.0,55000.0,8.453735013833384,7.327471356248334,1
LP001699,Male,No,0,Graduate,No,2479.0,0.0,59.0,360.0,1.0,Urban,0.0,Has Credit History,2479.0,59000.0,23.79991932230738,16.958896234550156,0
LP001702,Male,No,0,Graduate,No,3418.0,0.0,127.0,360.0,1.0,Semiurban,0.0,Has Credit History,3418.0,127000.0,37.15623171445289,28.746038931643277,0
LP001708,Female,No,0,Graduate,No,10000.0,0.0,214.0,360.0,1.0,Semiurban,0.0,Has Credit History,10000.0,214000.0,21.4,19.454545454545453,0
LP001711,Male,Yes,3+,Graduate,No,3430.0,1250.0,128.0,360.0,0.0,Semiurban,3.0,No Credit History,4680.0,128000.0,27.35042735042735,22.535211267605636,1
LP001713,Male,Yes,1,Graduate,Yes,7787.0,0.0,240.0,360.0,1.0,Urban,1.0,Has Credit History,7787.0,240000.0,30.820598433286246,27.31307613519973,0
LP001715,Male,Yes,3+,Not Graduate,Yes,5703.0,0.0,130.0,360.0,1.0,Rural,3.0,Has Credit History,5703.0,130000.0,22.79502016482553,19.39430105922721,0
LP001716,Male,Yes,0,Graduate,No,3173.0,3021.0,137.0,360.0,1.0,Urban,0.0,Has Credit History,6194.0,137000.0,22.118178882789795,19.043647484014457,1
LP001720,Male,Yes,3+,Not Graduate,No,3850.0,983.0,100.0,360.0,1.0,Semiurban,3.0,Has Credit History,4833.0,100000.0,20.69108214359611,17.143836790673753,1
LP001722,Male,Yes,0,Graduate,No,150.0,1800.0,135.0,360.0,1.0,Rural,0.0,Has Credit History,1950.0,135000.0,69.23076923076923,45.762711864406775,1
LP001726,Male,Yes,0,Graduate,No,3727.0,1775.0,131.0,360.0,1.0,Semiurban,0.0,Has Credit History,5502.0,131000.0,23.80952380952381,20.14764687788373,1
LP001732,Male,Yes,2,Graduate,No,5000.0,0.0,72.0,360.0,0.0,Semiurban,2.0,No Credit History,5000.0,72000.0,14.4,12.0,0
LP001734,Female,Yes,2,Graduate,No,4283.0,2383.0,127.0,360.0,,Semiurban,2.0,Unknown/Not on File,6666.0,127000.0,19.05190519051905,16.566657970258284,1
LP001736,Male,Yes,0,Graduate,No,2221.0,0.0,60.0,360.0,0.0,Urban,0.0,No Credit History,2221.0,60000.0,27.014858171994597,18.627755355479664,0
LP001743,Male,Yes,2,Graduate,No,4009.0,1717.0,116.0,360.0,1.0,Semiurban,2.0,Has Credit History,5726.0,116000.0,20.258470136220748,17.246506095747844,1
LP001744,Male,No,0,Graduate,No,2971.0,2791.0,144.0,360.0,1.0,Semiurban,0.0,Has Credit History,5762.0,144000.0,24.99132245748004,21.295474711623783,1
LP001749,Male,Yes,0,Graduate,No,7578.0,1010.0,175.0,360.0,1.0,Semiurban,0.0,Has Credit History,8588.0,175000.0,20.3772706101537,18.25198164372132,1
LP001750,Male,Yes,0,Graduate,No,6250.0,0.0,128.0,360.0,1.0,Semiurban,0.0,Has Credit History,6250.0,128000.0,20.48,17.655172413793103,0
LP001751,Male,Yes,0,Graduate,No,3250.0,0.0,170.0,360.0,1.0,Rural,0.0,Has Credit History,3250.0,170000.0,52.30769230769231,40.0,0
LP001754,Male,Yes,0,Not Graduate,Yes,4735.0,0.0,138.0,360.0,1.0,Urban,,Has Credit History,4735.0,138000.0,29.14466737064414,24.06277244986922,0
LP001758,Male,Yes,2,Graduate,No,6250.0,1695.0,210.0,360.0,1.0,Semiurban,2.0,Has Credit History,7945.0,210000.0,26.431718061674008,23.476802683063163,1
LP001760,Male,Yes,0,Graduate,No,4758.0,0.0,158.0,480.0,1.0,Semiurban,,Has Credit History,4758.0,158000.0,33.2072299285414,27.440083362278568,0
LP001761,Male,No,0,Graduate,Yes,6400.0,0.0,200.0,360.0,1.0,Rural,0.0,Has Credit History,6400.0,200000.0,31.25,27.027027027027025,0
LP001765,Male,Yes,1,Graduate,No,2491.0,2054.0,104.0,360.0,1.0,Semiurban,1.0,Has Credit History,4545.0,104000.0,22.882288228822883,18.755635707844906,1
LP001768,Male,Yes,0,Graduate,No,3716.0,0.0,42.0,180.0,1.0,Rural,0.0,Has Credit History,3716.0,42000.0,11.302475780409042,8.905852417302798,0
LP001770,Male,No,0,Not Graduate,No,3189.0,2598.0,120.0,360.0,1.0,Rural,0.0,Has Credit History,5787.0,120000.0,20.73613271124935,17.680860468542804,1
LP001776,Female,No,0,Graduate,No,8333.0,0.0,280.0,360.0,1.0,Semiurban,0.0,Has Credit History,8333.0,280000.0,33.60134405376215,30.001071466838102,0
LP001778,Male,Yes,1,Graduate,No,3155.0,1779.0,140.0,360.0,1.0,Semiurban,1.0,Has Credit History,4934.0,140000.0,28.37454398054317,23.592854735422986,1
LP001784,Male,Yes,1,Graduate,No,5500.0,1260.0,170.0,360.0,1.0,Rural,1.0,Has Credit History,6760.0,170000.0,25.14792899408284,21.90721649484536,1
LP001786,Male,Yes,0,Graduate,No,5746.0,0.0,255.0,360.0,,Urban,0.0,Unknown/Not on File,5746.0,255000.0,44.37869822485207,37.80017788319004,0
LP001788,Female,No,0,Graduate,Yes,3463.0,0.0,122.0,360.0,,Urban,0.0,Unknown/Not on File,3463.0,122000.0,35.229569737222064,27.335872731346626,0
LP001790,Female,No,1,Graduate,No,3812.0,0.0,112.0,360.0,1.0,Rural,1.0,Has Credit History,3812.0,112000.0,29.38090241343127,23.27514546965919,0
LP001792,Male,Yes,1,Graduate,No,3315.0,0.0,96.0,360.0,1.0,Semiurban,1.0,Has Credit History,3315.0,96000.0,28.959276018099548,22.247972190034766,0
LP001798,Male,Yes,2,Graduate,No,5819.0,5000.0,120.0,360.0,1.0,Rural,2.0,Has Credit History,10819.0,120000.0,11.09159811442832,10.153143243929266,1
LP001800,Male,Yes,1,Not Graduate,No,2510.0,1983.0,140.0,180.0,1.0,Urban,1.0,Has Credit History,4493.0,140000.0,31.159581571333185,25.486983433460768,1
LP001806,Male,No,0,Graduate,No,2965.0,5701.0,155.0,60.0,1.0,Urban,0.0,Has Credit History,8666.0,155000.0,17.88599123009462,16.035588661286983,1
LP001807,Male,Yes,2,Graduate,Yes,6250.0,1300.0,108.0,360.0,1.0,Rural,2.0,Has Credit History,7550.0,108000.0,14.304635761589404,12.63157894736842,1
LP001811,Male,Yes,0,Not Graduate,No,3406.0,4417.0,123.0,360.0,1.0,Semiurban,0.0,Has Credit History,7823.0,123000.0,15.722868464783332,13.94083645018701,1
LP001813,Male,No,0,Graduate,Yes,6050.0,4333.0,120.0,180.0,1.0,Urban,0.0,Has Credit History,10383.0,120000.0,11.557353366079168,10.542036370025478,1
LP001814,Male,Yes,2,Graduate,No,9703.0,0.0,112.0,360.0,1.0,Urban,2.0,Has Credit History,9703.0,112000.0,11.542821807688345,10.464355788096796,0
LP001819,Male,Yes,1,Not Graduate,No,6608.0,0.0,137.0,180.0,1.0,Urban,1.0,Has Credit History,6608.0,137000.0,20.732445520581113,18.007360672975814,0
LP001824,Male,Yes,1,Graduate,No,2882.0,1843.0,123.0,480.0,1.0,Semiurban,1.0,Has Credit History,4725.0,123000.0,26.03174603174603,21.48471615720524,1
LP001825,Male,Yes,0,Graduate,No,1809.0,1868.0,90.0,360.0,1.0,Urban,0.0,Has Credit History,3677.0,90000.0,24.476475387544195,19.243104554201413,1
LP001835,Male,Yes,0,Not Graduate,No,1668.0,3890.0,201.0,360.0,0.0,Semiurban,0.0,No Credit History,5558.0,201000.0,36.1640878013674,30.649588289112536,1
LP001836,Female,No,2,Graduate,No,3427.0,0.0,138.0,360.0,1.0,Urban,2.0,Has Credit History,3427.0,138000.0,40.26845637583892,31.172351479557264,0
LP001841,Male,No,0,Not Graduate,Yes,2583.0,2167.0,104.0,360.0,1.0,Rural,0.0,Has Credit History,4750.0,104000.0,21.894736842105264,18.08695652173913,1
LP001843,Male,Yes,1,Not Graduate,No,2661.0,7101.0,279.0,180.0,1.0,Semiurban,1.0,Has Credit History,9762.0,279000.0,28.58020897357099,25.924549340271323,1
LP001844,Male,No,0,Graduate,Yes,16250.0,0.0,192.0,360.0,0.0,Urban,0.0,No Credit History,16250.0,192000.0,11.815384615384616,11.130434782608695,0
LP001846,Female,No,3+,Graduate,No,3083.0,0.0,255.0,360.0,1.0,Rural,3.0,Has Credit History,3083.0,255000.0,82.71164450210834,62.45407788390889,0
LP001849,Male,No,0,Not Graduate,No,6045.0,0.0,115.0,360.0,0.0,Rural,0.0,No Credit History,6045.0,115000.0,19.02398676592225,16.3236337828247,0
LP001854,Male,Yes,3+,Graduate,No,5250.0,0.0,94.0,360.0,1.0,Urban,3.0,Has Credit History,5250.0,94000.0,17.904761904761905,15.04,0
LP001859,Male,Yes,0,Graduate,No,14683.0,2100.0,304.0,360.0,1.0,Rural,0.0,Has Credit History,16783.0,304000.0,18.113567300244295,17.094978350109653,1
LP001864,Male,Yes,3+,Not Graduate,No,4931.0,0.0,128.0,360.0,,Semiurban,3.0,Unknown/Not on File,4931.0,128000.0,25.958223484080307,21.581520822795483,0
LP001865,Male,Yes,1,Graduate,No,6083.0,4250.0,330.0,360.0,,Urban,1.0,Unknown/Not on File,10333.0,330000.0,31.93651408109939,29.11850348539663,1
LP001868,Male,No,0,Graduate,No,2060.0,2209.0,134.0,360.0,1.0,Semiurban,0.0,Has Credit History,4269.0,134000.0,31.389084094635745,25.431770734484722,1
LP001870,Female,No,1,Graduate,No,3481.0,0.0,155.0,36.0,1.0,Semiurban,1.0,Has Credit History,3481.0,155000.0,44.52743464521689,34.590493193483596,0
LP001871,Female,No,0,Graduate,No,7200.0,0.0,120.0,360.0,1.0,Rural,0.0,Has Credit History,7200.0,120000.0,16.666666666666668,14.634146341463415,0
LP001872,Male,No,0,Graduate,Yes,5166.0,0.0,128.0,360.0,1.0,Semiurban,0.0,Has Credit History,5166.0,128000.0,24.77739063104917,20.75900097307817,0
LP001875,Male,No,0,Graduate,No,4095.0,3447.0,151.0,360.0,1.0,Rural,0.0,Has Credit History,7542.0,151000.0,20.02121453195439,17.67735893233435,1
LP001877,Male,Yes,2,Graduate,No,4708.0,1387.0,150.0,360.0,1.0,Semiurban,2.0,Has Credit History,6095.0,150000.0,24.61033634126333,21.141649048625794,1
LP001882,Male,Yes,3+,Graduate,No,4333.0,1811.0,160.0,360.0,0.0,Urban,3.0,No Credit History,6144.0,160000.0,26.041666666666668,22.396416573348265,1
LP001883,Female,No,0,Graduate,No,3418.0,0.0,135.0,360.0,1.0,Rural,0.0,Has Credit History,3418.0,135000.0,39.496781743709775,30.556813037573562,0
LP001884,Female,No,1,Graduate,No,2876.0,1560.0,90.0,360.0,1.0,Urban,1.0,Has Credit History,4436.0,90000.0,20.288548241659154,16.556291390728475,1
LP001888,Female,No,0,Graduate,No,3237.0,0.0,30.0,360.0,1.0,Urban,0.0,Has Credit History,3237.0,30000.0,9.267840593141798,7.080481472740146,0
LP001891,Male,Yes,0,Graduate,No,11146.0,0.0,136.0,360.0,1.0,Urban,0.0,Has Credit History,11146.0,136000.0,12.201686703750225,11.197101926560183,0
LP001892,Male,No,0,Graduate,No,2833.0,1857.0,126.0,360.0,1.0,Rural,0.0,Has Credit History,4690.0,126000.0,26.865671641791046,22.144112478031634,1
LP001894,Male,Yes,0,Graduate,No,2620.0,2223.0,150.0,360.0,1.0,Semiurban,0.0,Has Credit History,4843.0,150000.0,30.97253768325418,25.671743967140166,1
