Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Dependents_numeric,Credit_History_Status,TotalIncome,LoanAmount_Actual,Loan_to_Income_Ratio
LP001616,Male,Yes,1,Graduate,No,3750.0,0.0,116.0,360.0,1.0,Semiurban,1.0,Has Credit History,3750.0,116000.0,30.933333333333334
LP001630,Male,No,0,Not Graduate,No,2333.0,1451.0,102.0,480.0,0.0,Urban,0.0,No Credit History,3784.0,102000.0,26.955602536997887
LP001633,Male,Yes,1,Graduate,No,6400.0,7250.0,180.0,360.0,0.0,Urban,1.0,No Credit History,13650.0,180000.0,13.186813186813186
LP001634,Male,No,0,Graduate,No,1916.0,5063.0,67.0,360.0,,Rural,0.0,Unknown/Not on File,6979.0,67000.0,9.60022925920619
LP001636,Male,Yes,0,Graduate,No,4600.0,0.0,73.0,180.0,1.0,Semiurban,0.0,Has Credit History,4600.0,73000.0,15.869565217391305
LP001637,Male,Yes,1,Graduate,No,33846.0,0.0,260.0,360.0,1.0,Semiurban,1.0,Has Credit History,33846.0,260000.0,7.68185309933227
LP001639,Female,Yes,0,Graduate,No,3625.0,0.0,108.0,360.0,1.0,Semiurban,0.0,Has Credit History,3625.0,108000.0,29.79310344827586
LP001640,Male,Yes,0,Graduate,Yes,39147.0,4750.0,120.0,360.0,1.0,Semiurban,0.0,Has Credit History,43897.0,120000.0,2.7336720049206096
LP001641,Male,Yes,1,Graduate,Yes,2178.0,0.0,66.0,300.0,0.0,Rural,1.0,No Credit History,2178.0,66000.0,30.303030303030305
LP001643,Male,Yes,0,Graduate,No,2383.0,2138.0,58.0,360.0,,Rural,0.0,Unknown/Not on File,4521.0,58000.0,12.829020128290201
LP001644,Male,Yes,0,Graduate,Yes,674.0,5296.0,168.0,360.0,1.0,Rural,0.0,Has Credit History,5970.0,168000.0,28.14070351758794
LP001647,Male,Yes,0,Graduate,No,9328.0,0.0,188.0,180.0,1.0,Rural,0.0,Has Credit History,9328.0,188000.0,20.154373927958833
LP001653,Male,No,0,Not Graduate,No,4885.0,0.0,48.0,360.0,1.0,Rural,0.0,Has Credit History,4885.0,48000.0,9.825997952917094
LP001656,Male,No,0,Graduate,No,12000.0,0.0,164.0,360.0,1.0,Semiurban,0.0,Has Credit History,12000.0,164000.0,13.666666666666666
LP001657,Male,Yes,0,Not Graduate,No,6033.0,0.0,160.0,360.0,1.0,Urban,0.0,Has Credit History,6033.0,160000.0,26.52080225426819
LP001658,Male,No,0,Graduate,No,3858.0,0.0,76.0,360.0,1.0,Semiurban,0.0,Has Credit History,3858.0,76000.0,19.699326075686884
LP001664,Male,No,0,Graduate,No,4191.0,0.0,120.0,360.0,1.0,Rural,0.0,Has Credit History,4191.0,120000.0,28.63278453829635
LP001665,Male,Yes,1,Graduate,No,3125.0,2583.0,170.0,360.0,1.0,Semiurban,1.0,Has Credit History,5708.0,170000.0,29.782761037140855
LP001666,Male,No,0,Graduate,No,8333.0,3750.0,187.0,360.0,1.0,Rural,0.0,Has Credit History,12083.0,187000.0,15.476289001075891
LP001669,Female,No,0,Not Graduate,No,1907.0,2365.0,120.0,360.0,1.0,Urban,0.0,Has Credit History,4272.0,120000.0,28.089887640449437
LP001671,Female,Yes,0,Graduate,No,3416.0,2816.0,113.0,360.0,,Semiurban,0.0,Unknown/Not on File,6232.0,113000.0,18.13222079589217
LP001673,Male,No,0,Graduate,Yes,11000.0,0.0,83.0,360.0,1.0,Urban,0.0,Has Credit History,11000.0,83000.0,7.545454545454546
LP001674,Male,Yes,1,Not Graduate,No,2600.0,2500.0,90.0,360.0,1.0,Semiurban,1.0,Has Credit History,5100.0,90000.0,17.647058823529413
LP001677,Male,No,2,Graduate,No,4923.0,0.0,166.0,360.0,0.0,Semiurban,2.0,No Credit History,4923.0,166000.0,33.719276863701
LP001682,Male,Yes,3+,Not Graduate,No,3992.0,0.0,126.0,180.0,1.0,Urban,3.0,Has Credit History,3992.0,126000.0,31.56312625250501
LP001688,Male,Yes,1,Not Graduate,No,3500.0,1083.0,135.0,360.0,1.0,Urban,1.0,Has Credit History,4583.0,135000.0,29.456687759109755
LP001691,Male,Yes,2,Not Graduate,No,3917.0,0.0,124.0,360.0,1.0,Semiurban,2.0,Has Credit History,3917.0,124000.0,31.65688026550932
LP001692,Female,No,0,Not Graduate,No,4408.0,0.0,120.0,360.0,1.0,Semiurban,0.0,Has Credit History,4408.0,120000.0,27.22323049001815
LP001693,Female,No,0,Graduate,No,3244.0,0.0,80.0,360.0,1.0,Urban,0.0,Has Credit History,3244.0,80000.0,24.66091245376079
LP001698,Male,No,0,Not Graduate,No,3975.0,2531.0,55.0,360.0,1.0,Rural,0.0,Has Credit History,6506.0,55000.0,8.453735013833384
LP001699,Male,No,0,Graduate,No,2479.0,0.0,59.0,360.0,1.0,Urban,0.0,Has Credit History,2479.0,59000.0,23.79991932230738
LP001702,Male,No,0,Graduate,No,3418.0,0.0,127.0,360.0,1.0,Semiurban,0.0,Has Credit History,3418.0,127000.0,37.15623171445289
LP001708,Female,No,0,Graduate,No,10000.0,0.0,214.0,360.0,1.0,Semiurban,0.0,Has Credit History,10000.0,214000.0,21.4
LP001711,Male,Yes,3+,Graduate,No,3430.0,1250.0,128.0,360.0,0.0,Semiurban,3.0,No Credit History,4680.0,128000.0,27.35042735042735
LP001713,Male,Yes,1,Graduate,Yes,7787.0,0.0,240.0,360.0,1.0,Urban,1.0,Has Credit History,7787.0,240000.0,30.820598433286246
LP001715,Male,Yes,3+,Not Graduate,Yes,5703.0,0.0,130.0,360.0,1.0,Rural,3.0,Has Credit History,5703.0,130000.0,22.79502016482553
LP001716,Male,Yes,0,Graduate,No,3173.0,3021.0,137.0,360.0,1.0,Urban,0.0,Has Credit History,6194.0,137000.0,22.118178882789795
LP001720,Male,Yes,3+,Not Graduate,No,3850.0,983.0,100.0,360.0,1.0,Semiurban,3.0,Has Credit History,4833.0,100000.0,20.69108214359611
LP001722,Male,Yes,0,Graduate,No,150.0,1800.0,135.0,360.0,1.0,Rural,0.0,Has Credit History,1950.0,135000.0,69.23076923076923
LP001726,Male,Yes,0,Graduate,No,3727.0,1775.0,131.0,360.0,1.0,Semiurban,0.0,Has Credit History,5502.0,131000.0,23.80952380952381
LP001732,Male,Yes,2,Graduate,No,5000.0,0.0,72.0,360.0,0.0,Semiurban,2.0,No Credit History,5000.0,72000.0,14.4
LP001734,Female,Yes,2,Graduate,No,4283.0,2383.0,127.0,360.0,,Semiurban,2.0,Unknown/Not on File,6666.0,127000.0,19.05190519051905
LP001736,Male,Yes,0,Graduate,No,2221.0,0.0,60.0,360.0,0.0,Urban,0.0,No Credit History,2221.0,60000.0,27.014858171994597
LP001743,Male,Yes,2,Graduate,No,4009.0,1717.0,116.0,360.0,1.0,Semiurban,2.0,Has Credit History,5726.0,116000.0,20.258470136220748
LP001744,Male,No,0,Graduate,No,2971.0,2791.0,144.0,360.0,1.0,Semiurban,0.0,Has Credit History,5762.0,144000.0,24.99132245748004
LP001749,Male,Yes,0,Graduate,No,7578.0,1010.0,175.0,360.0,1.0,Semiurban,0.0,Has Credit History,8588.0,175000.0,20.3772706101537
LP001750,Male,Yes,0,Graduate,No,6250.0,0.0,128.0,360.0,1.0,Semiurban,0.0,Has Credit History,6250.0,128000.0,20.48
LP001751,Male,Yes,0,Graduate,No,3250.0,0.0,170.0,360.0,1.0,Rural,0.0,Has Credit History,3250.0,170000.0,52.30769230769231
LP001754,Male,Yes,0,Not Graduate,Yes,4735.0,0.0,138.0,360.0,1.0,Urban,0.0,Has Credit History,4735.0,138000.0,29.14466737064414
LP001758,Male,Yes,2,Graduate,No,6250.0,1695.0,210.0,360.0,1.0,Semiurban,2.0,Has Credit History,7945.0,210000.0,26.431718061674008
LP001760,Male,Yes,0,Graduate,No,4758.0,0.0,158.0,480.0,1.0,Semiurban,0.0,Has Credit History,4758.0,158000.0,33.2072299285414
LP001761,Male,No,0,Graduate,Yes,6400.0,0.0,200.0,360.0,1.0,Rural,0.0,Has Credit History,6400.0,200000.0,31.25
LP001765,Male,Yes,1,Graduate,No,2491.0,2054.0,104.0,360.0,1.0,Semiurban,1.0,Has Credit History,4545.0,104000.0,22.882288228822883
LP001768,Male,Yes,0,Graduate,No,3716.0,0.0,42.0,180.0,1.0,Rural,0.0,Has Credit History,3716.0,42000.0,11.302475780409042
LP001770,Male,No,0,Not Graduate,No,3189.0,2598.0,120.0,360.0,1.0,Rural,0.0,Has Credit History,5787.0,120000.0,20.73613271124935
LP001776,Female,No,0,Graduate,No,8333.0,0.0,280.0,360.0,1.0,Semiurban,0.0,Has Credit History,8333.0,280000.0,33.60134405376215
LP001778,Male,Yes,1,Graduate,No,3155.0,1779.0,140.0,360.0,1.0,Semiurban,1.0,Has Credit History,4934.0,140000.0,28.37454398054317
LP001784,Male,Yes,1,Graduate,No,5500.0,1260.0,170.0,360.0,1.0,Rural,1.0,Has Credit History,6760.0,170000.0,25.14792899408284
LP001786,Male,Yes,0,Graduate,No,5746.0,0.0,255.0,360.0,,Urban,0.0,Unknown/Not on File,5746.0,255000.0,44.37869822485207
LP001788,Female,No,0,Graduate,Yes,3463.0,0.0,122.0,360.0,,Urban,0.0,Unknown/Not on File,3463.0,122000.0,35.229569737222064
LP001790,Female,No,1,Graduate,No,3812.0,0.0,112.0,360.0,1.0,Rural,1.0,Has Credit History,3812.0,112000.0,29.38090241343127
LP001792,Male,Yes,1,Graduate,No,3315.0,0.0,96.0,360.0,1.0,Semiurban,1.0,Has Credit History,3315.0,96000.0,28.959276018099548
LP001798,Male,Yes,2,Graduate,No,5819.0,5000.0,120.0,360.0,1.0,Rural,2.0,Has Credit History,10819.0,120000.0,11.09159811442832
LP001800,Male,Yes,1,Not Graduate,No,2510.0,1983.0,140.0,180.0,1.0,Urban,1.0,Has Credit History,4493.0,140000.0,31.159581571333185
LP001806,Male,No,0,Graduate,No,2965.0,5701.0,155.0,60.0,1.0,Urban,0.0,Has Credit History,8666.0,155000.0,17.88599123009462
LP001807,Male,Yes,2,Graduate,Yes,6250.0,1300.0,108.0,360.0,1.0,Rural,2.0,Has Credit History,7550.0,108000.0,14.304635761589404
LP001811,Male,Yes,0,Not Graduate,No,3406.0,4417.0,123.0,360.0,1.0,Semiurban,0.0,Has Credit History,7823.0,123000.0,15.722868464783332
LP001813,Male,No,0,Graduate,Yes,6050.0,4333.0,120.0,180.0,1.0,Urban,0.0,Has Credit History,10383.0,120000.0,11.557353366079168
LP001814,Male,Yes,2,Graduate,No,9703.0,0.0,112.0,360.0,1.0,Urban,2.0,Has Credit History,9703.0,112000.0,11.542821807688345
LP001819,Male,Yes,1,Not Graduate,No,6608.0,0.0,137.0,180.0,1.0,Urban,1.0,Has Credit History,6608.0,137000.0,20.732445520581113
LP001824,Male,Yes,1,Graduate,No,2882.0,1843.0,123.0,480.0,1.0,Semiurban,1.0,Has Credit History,4725.0,123000.0,26.03174603174603
LP001825,Male,Yes,0,Graduate,No,1809.0,1868.0,90.0,360.0,1.0,Urban,0.0,Has Credit History,3677.0,90000.0,24.476475387544195
LP001835,Male,Yes,0,Not Graduate,No,1668.0,3890.0,201.0,360.0,0.0,Semiurban,0.0,No Credit History,5558.0,201000.0,36.1640878013674
LP001836,Female,No,2,Graduate,No,3427.0,0.0,138.0,360.0,1.0,Urban,2.0,Has Credit History,3427.0,138000.0,40.26845637583892
LP001841,Male,No,0,Not Graduate,Yes,2583.0,2167.0,104.0,360.0,1.0,Rural,0.0,Has Credit History,4750.0,104000.0,21.894736842105264
LP001843,Male,Yes,1,Not Graduate,No,2661.0,7101.0,279.0,180.0,1.0,Semiurban,1.0,Has Credit History,9762.0,279000.0,28.58020897357099
LP001844,Male,No,0,Graduate,Yes,16250.0,0.0,192.0,360.0,0.0,Urban,0.0,No Credit History,16250.0,192000.0,11.815384615384616
LP001846,Female,No,3+,Graduate,No,3083.0,0.0,255.0,360.0,1.0,Rural,3.0,Has Credit History,3083.0,255000.0,82.71164450210834
LP001849,Male,No,0,Not Graduate,No,6045.0,0.0,115.0,360.0,0.0,Rural,0.0,No Credit History,6045.0,115000.0,19.02398676592225
LP001854,Male,Yes,3+,Graduate,No,5250.0,0.0,94.0,360.0,1.0,Urban,3.0,Has Credit History,5250.0,94000.0,17.904761904761905
LP001859,Male,Yes,0,Graduate,No,14683.0,2100.0,304.0,360.0,1.0,Rural,0.0,Has Credit History,16783.0,304000.0,18.113567300244295
LP001864,Male,Yes,3+,Not Graduate,No,4931.0,0.0,128.0,360.0,,Semiurban,3.0,Unknown/Not on File,4931.0,128000.0,25.958223484080307
LP001865,Male,Yes,1,Graduate,No,6083.0,4250.0,330.0,360.0,,Urban,1.0,Unknown/Not on File,10333.0,330000.0,31.93651408109939
LP001868,Male,No,0,Graduate,No,2060.0,2209.0,134.0,360.0,1.0,Semiurban,0.0,Has Credit History,4269.0,134000.0,31.389084094635745
LP001870,Female,No,1,Graduate,No,3481.0,0.0,155.0,36.0,1.0,Semiurban,1.0,Has Credit History,3481.0,155000.0,44.52743464521689
LP001871,Female,No,0,Graduate,No,7200.0,0.0,120.0,360.0,1.0,Rural,0.0,Has Credit History,7200.0,120000.0,16.666666666666668
LP001872,Male,No,0,Graduate,Yes,5166.0,0.0,128.0,360.0,1.0,Semiurban,0.0,Has Credit History,5166.0,128000.0,24.77739063104917
LP001875,Male,No,0,Graduate,No,4095.0,3447.0,151.0,360.0,1.0,Rural,0.0,Has Credit History,7542.0,151000.0,20.02121453195439
LP001877,Male,Yes,2,Graduate,No,4708.0,1387.0,150.0,360.0,1.0,Semiurban,2.0,Has Credit History,6095.0,150000.0,24.61033634126333
LP001882,Male,Yes,3+,Graduate,No,4333.0,1811.0,160.0,360.0,0.0,Urban,3.0,No Credit History,6144.0,160000.0,26.041666666666668
LP001883,Female,No,0,Graduate,No,3418.0,0.0,135.0,360.0,1.0,Rural,0.0,Has Credit History,3418.0,135000.0,39.496781743709775
LP001884,Female,No,1,Graduate,No,2876.0,1560.0,90.0,360.0,1.0,Urban,1.0,Has Credit History,4436.0,90000.0,20.288548241659154
LP001888,Female,No,0,Graduate,No,3237.0,0.0,30.0,360.0,1.0,Urban,0.0,Has Credit History,3237.0,30000.0,9.267840593141798
LP001891,Male,Yes,0,Graduate,No,11146.0,0.0,136.0,360.0,1.0,Urban,0.0,Has Credit History,11146.0,136000.0,12.201686703750225
LP001892,Male,No,0,Graduate,No,2833.0,1857.0,126.0,360.0,1.0,Rural,0.0,Has Credit History,4690.0,126000.0,26.865671641791046
LP001894,Male,Yes,0,Graduate,No,2620.0,2223.0,150.0,360.0,1.0,Semiurban,0.0,Has Credit History,4843.0,150000.0,30.97253768325418
LP001896,Male,Yes,2,Graduate,No,3900.0,0.0,90.0,360.0,1.0,Semiurban,2.0,Has Credit History,3900.0,90000.0,23.076923076923077
LP001900,Male,Yes,1,Graduate,No,2750.0,1842.0,115.0,360.0,1.0,Semiurban,1.0,Has Credit History,4592.0,115000.0,25.04355400696864
LP001903,Male,Yes,0,Graduate,No,3993.0,3274.0,207.0,360.0,1.0,Semiurban,0.0,Has Credit History,7267.0,207000.0,28.48493188385854
LP001904,Male,Yes,0,Graduate,No,3103.0,1300.0,80.0,360.0,1.0,Urban,0.0,Has Credit History,4403.0,80000.0,18.169429934135817
LP001907,Male,Yes,0,Graduate,No,14583.0,0.0,436.0,360.0,1.0,Semiurban,0.0,Has Credit History,14583.0,436000.0,29.89782623602825
LP001908,Female,Yes,0,Not Graduate,No,4100.0,0.0,124.0,360.0,,Rural,0.0,Unknown/Not on File,4100.0,124000.0,30.24390243902439
LP001910,Male,No,1,Not Graduate,Yes,4053.0,2426.0,158.0,360.0,0.0,Urban,1.0,No Credit History,6479.0,158000.0,24.386479394968358
LP001914,Male,Yes,0,Graduate,No,3927.0,800.0,112.0,360.0,1.0,Semiurban,0.0,Has Credit History,4727.0,112000.0,23.6936746350751
LP001915,Male,Yes,2,Graduate,No,2301.0,985.7999878,78.0,180.0,1.0,Urban,2.0,Has Credit History,3286.7999878,78000.0,23.731288879615956
LP001917,Female,No,0,Graduate,No,1811.0,1666.0,54.0,360.0,1.0,Urban,0.0,Has Credit History,3477.0,54000.0,15.530629853321829
LP001922,Male,Yes,0,Graduate,No,20667.0,0.0,126.0,360.0,1.0,Rural,0.0,Has Credit History,20667.0,126000.0,6.096675860066773
LP001924,Male,No,0,Graduate,No,3158.0,3053.0,89.0,360.0,1.0,Rural,0.0,Has Credit History,6211.0,89000.0,14.329415553051039
LP001925,Female,No,0,Graduate,Yes,2600.0,1717.0,99.0,300.0,1.0,Semiurban,0.0,Has Credit History,4317.0,99000.0,22.932592077831828
LP001926,Male,Yes,0,Graduate,No,3704.0,2000.0,120.0,360.0,1.0,Rural,0.0,Has Credit History,5704.0,120000.0,21.037868162692845
LP001931,Female,No,0,Graduate,No,4124.0,0.0,115.0,360.0,1.0,Semiurban,0.0,Has Credit History,4124.0,115000.0,27.885548011639184
LP001935,Male,No,0,Graduate,No,9508.0,0.0,187.0,360.0,1.0,Rural,0.0,Has Credit History,9508.0,187000.0,19.667648296171645
LP001936,Male,Yes,0,Graduate,No,3075.0,2416.0,139.0,360.0,1.0,Rural,0.0,Has Credit History,5491.0,139000.0,25.314150427973047
LP001938,Male,Yes,2,Graduate,No,4400.0,0.0,127.0,360.0,0.0,Semiurban,2.0,No Credit History,4400.0,127000.0,28.863636363636363
LP001940,Male,Yes,2,Graduate,No,3153.0,1560.0,134.0,360.0,1.0,Urban,2.0,Has Credit History,4713.0,134000.0,28.431996605134735
LP001945,Female,No,0,Graduate,No,5417.0,0.0,143.0,480.0,0.0,Urban,0.0,No Credit History,5417.0,143000.0,26.398375484585564
LP001947,Male,Yes,0,Graduate,No,2383.0,3334.0,172.0,360.0,1.0,Semiurban,0.0,Has Credit History,5717.0,172000.0,30.085709288088157
LP001949,Male,Yes,3+,Graduate,No,4416.0,1250.0,110.0,360.0,1.0,Urban,3.0,Has Credit History,5666.0,110000.0,19.41404871161313
LP001953,Male,Yes,1,Graduate,No,6875.0,0.0,200.0,360.0,1.0,Semiurban,1.0,Has Credit History,6875.0,200000.0,29.09090909090909
LP001954,Female,Yes,1,Graduate,No,4666.0,0.0,135.0,360.0,1.0,Urban,1.0,Has Credit History,4666.0,135000.0,28.932704672096015
LP001955,Female,No,0,Graduate,No,5000.0,2541.0,151.0,480.0,1.0,Rural,0.0,Has Credit History,7541.0,151000.0,20.023869513327146
LP001963,Male,Yes,1,Graduate,No,2014.0,2925.0,113.0,360.0,1.0,Urban,1.0,Has Credit History,4939.0,113000.0,22.87912532901397
LP001964,Male,Yes,0,Not Graduate,No,1800.0,2934.0,93.0,360.0,0.0,Urban,0.0,No Credit History,4734.0,93000.0,19.64512040557668
LP001972,Male,Yes,0,Not Graduate,No,2875.0,1750.0,105.0,360.0,1.0,Semiurban,0.0,Has Credit History,4625.0,105000.0,22.7027027027027
LP001974,Female,No,0,Graduate,No,5000.0,0.0,132.0,360.0,1.0,Rural,0.0,Has Credit History,5000.0,132000.0,26.4
LP001977,Male,Yes,1,Graduate,No,1625.0,1803.0,96.0,360.0,1.0,Urban,1.0,Has Credit History,3428.0,96000.0,28.004667444574096
LP001978,Male,No,0,Graduate,No,4000.0,2500.0,140.0,360.0,1.0,Rural,0.0,Has Credit History,6500.0,140000.0,21.53846153846154
LP001990,Male,No,0,Not Graduate,No,2000.0,0.0,126.0,360.0,1.0,Urban,0.0,Has Credit History,2000.0,126000.0,63.0
LP001993,Female,No,0,Graduate,No,3762.0,1666.0,135.0,360.0,1.0,Rural,0.0,Has Credit History,5428.0,135000.0,24.871039056742816
LP001994,Female,No,0,Graduate,No,2400.0,1863.0,104.0,360.0,0.0,Urban,0.0,No Credit History,4263.0,104000.0,24.39596528266479
LP001996,Male,No,0,Graduate,No,20233.0,0.0,480.0,360.0,1.0,Rural,0.0,Has Credit History,20233.0,480000.0,23.72361982899224
LP001998,Male,Yes,2,Not Graduate,No,7667.0,0.0,185.0,360.0,,Rural,2.0,Unknown/Not on File,7667.0,185000.0,24.129385678883526
LP002002,Female,No,0,Graduate,No,2917.0,0.0,84.0,360.0,1.0,Semiurban,0.0,Has Credit History,2917.0,84000.0,28.79670894754885
LP002004,Male,No,0,Not Graduate,No,2927.0,2405.0,111.0,360.0,1.0,Semiurban,0.0,Has Credit History,5332.0,111000.0,20.817704426106527
LP002006,Female,No,0,Graduate,No,2507.0,0.0,56.0,360.0,1.0,Rural,0.0,Has Credit History,2507.0,56000.0,22.337455125648184
LP002008,Male,Yes,2,Graduate,Yes,5746.0,0.0,144.0,84.0,,Rural,2.0,Unknown/Not on File,5746.0,144000.0,25.06091193873999
LP002024,Male,Yes,0,Graduate,No,2473.0,1843.0,159.0,360.0,1.0,Rural,0.0,Has Credit History,4316.0,159000.0,36.83966635773864
LP002031,Male,Yes,1,Not Graduate,No,3399.0,1640.0,111.0,180.0,1.0,Urban,1.0,Has Credit History,5039.0,111000.0,22.02818019448303
LP002035,Male,Yes,2,Graduate,No,3717.0,0.0,120.0,360.0,1.0,Semiurban,2.0,Has Credit History,3717.0,120000.0,32.28410008071025
LP002036,Male,Yes,0,Graduate,No,2058.0,2134.0,88.0,360.0,,Urban,0.0,Unknown/Not on File,4192.0,88000.0,20.99236641221374
LP002043,Female,No,1,Graduate,No,3541.0,0.0,112.0,360.0,,Semiurban,1.0,Unknown/Not on File,3541.0,112000.0,31.62948319683705
LP002050,Male,Yes,1,Graduate,Yes,10000.0,0.0,155.0,360.0,1.0,Rural,1.0,Has Credit History,10000.0,155000.0,15.5
LP002051,Male,Yes,0,Graduate,No,2400.0,2167.0,115.0,360.0,1.0,Semiurban,0.0,Has Credit History,4567.0,115000.0,25.180643748631486
LP002053,Male,Yes,3+,Graduate,No,4342.0,189.0,124.0,360.0,1.0,Semiurban,3.0,Has Credit History,4531.0,124000.0,27.367027146325313
LP002054,Male,Yes,2,Not Graduate,No,3601.0,1590.0,126.0,360.0,1.0,Rural,2.0,Has Credit History,5191.0,126000.0,24.272779811211713
LP002055,Female,No,0,Graduate,No,3166.0,2985.0,132.0,360.0,,Rural,0.0,Unknown/Not on File,6151.0,132000.0,21.459925215412127
LP002065,Male,Yes,3+,Graduate,No,15000.0,0.0,300.0,360.0,1.0,Rural,3.0,Has Credit History,15000.0,300000.0,20.0
LP002067,Male,Yes,1,Graduate,Yes,8666.0,4983.0,376.0,360.0,0.0,Rural,1.0,No Credit History,13649.0,376000.0,27.547805700051285
LP002068,Male,No,0,Graduate,No,4917.0,0.0,130.0,360.0,0.0,Rural,0.0,No Credit History,4917.0,130000.0,26.438885499288183
LP002082,Male,Yes,0,Graduate,Yes,5818.0,2160.0,184.0,360.0,1.0,Semiurban,0.0,Has Credit History,7978.0,184000.0,23.063424417147154
LP002086,Female,Yes,0,Graduate,No,4333.0,2451.0,110.0,360.0,1.0,Urban,0.0,Has Credit History,6784.0,110000.0,16.214622641509433
LP002087,Female,No,0,Graduate,No,2500.0,0.0,67.0,360.0,1.0,Urban,0.0,Has Credit History,2500.0,67000.0,26.8
LP002097,Male,No,1,Graduate,No,4384.0,1793.0,117.0,360.0,1.0,Urban,1.0,Has Credit History,6177.0,117000.0,18.94123360854784
LP002098,Male,No,0,Graduate,No,2935.0,0.0,98.0,360.0,1.0,Semiurban,0.0,Has Credit History,2935.0,98000.0,33.3901192504259
LP002100,Male,No,0,Graduate,No,2833.0,0.0,71.0,360.0,1.0,Urban,0.0,Has Credit History,2833.0,71000.0,25.061771973173315
LP002101,Male,Yes,0,Graduate,No,63337.0,0.0,490.0,180.0,1.0,Urban,0.0,Has Credit History,63337.0,490000.0,7.7363942087563355
LP002103,Male,Yes,1,Graduate,Yes,9833.0,1833.0,182.0,180.0,1.0,Urban,1.0,Has Credit History,11666.0,182000.0,15.600891479513114
LP002106,Male,Yes,0,Graduate,Yes,5503.0,4490.0,70.0,360.0,1.0,Semiurban,0.0,Has Credit History,9993.0,70000.0,7.004903432402682
LP002110,Male,Yes,1,Graduate,No,5250.0,688.0,160.0,360.0,1.0,Rural,1.0,Has Credit History,5938.0,160000.0,26.94509936005389
LP002112,Male,Yes,2,Graduate,Yes,2500.0,4600.0,176.0,360.0,1.0,Rural,2.0,Has Credit History,7100.0,176000.0,24.788732394366196
LP002113,Female,No,3+,Not Graduate,No,1830.0,0.0,126.0,360.0,0.0,Urban,3.0,No Credit History,1830.0,126000.0,68.85245901639344
LP002114,Female,No,0,Graduate,No,4160.0,0.0,71.0,360.0,1.0,Semiurban,0.0,Has Credit History,4160.0,71000.0,17.067307692307693
LP002115,Male,Yes,3+,Not Graduate,No,2647.0,1587.0,173.0,360.0,1.0,Rural,3.0,Has Credit History,4234.0,173000.0,40.859707132735004
LP002116,Female,No,0,Graduate,No,2378.0,0.0,46.0,360.0,1.0,Rural,0.0,Has Credit History,2378.0,46000.0,19.343986543313708
LP002119,Male,Yes,1,Not Graduate,No,4554.0,1229.0,158.0,360.0,1.0,Urban,1.0,Has Credit History,5783.0,158000.0,27.3214594501124
LP002126,Male,Yes,3+,Not Graduate,No,3173.0,0.0,74.0,360.0,1.0,Semiurban,3.0,Has Credit History,3173.0,74000.0,23.321777497636305
LP002128,Male,Yes,2,Graduate,No,2583.0,2330.0,125.0,360.0,1.0,Rural,2.0,Has Credit History,4913.0,125000.0,25.4427030327702
LP002129,Male,Yes,0,Graduate,No,2499.0,2458.0,160.0,360.0,1.0,Semiurban,0.0,Has Credit History,4957.0,160000.0,32.27758725035304
LP002130,Male,Yes,0,Not Graduate,No,3523.0,3230.0,152.0,360.0,0.0,Rural,0.0,No Credit History,6753.0,152000.0,22.50851473419221
LP002131,Male,Yes,2,Not Graduate,No,3083.0,2168.0,126.0,360.0,1.0,Urban,2.0,Has Credit History,5251.0,126000.0,23.995429442011044
LP002137,Male,Yes,0,Graduate,No,6333.0,4583.0,259.0,360.0,,Semiurban,0.0,Unknown/Not on File,10916.0,259000.0,23.72663979479663
LP002138,Male,Yes,0,Graduate,No,2625.0,6250.0,187.0,360.0,1.0,Rural,0.0,Has Credit History,8875.0,187000.0,21.070422535211268
LP002139,Male,Yes,0,Graduate,No,9083.0,0.0,228.0,360.0,1.0,Semiurban,0.0,Has Credit History,9083.0,228000.0,25.101838599581637
LP002140,Male,No,0,Graduate,No,8750.0,4167.0,308.0,360.0,1.0,Rural,0.0,Has Credit History,12917.0,308000.0,23.84454594720136
LP002141,Male,Yes,3+,Graduate,No,2666.0,2083.0,95.0,360.0,1.0,Rural,3.0,Has Credit History,4749.0,95000.0,20.00421141292904
LP002142,Female,Yes,0,Graduate,Yes,5500.0,0.0,105.0,360.0,0.0,Rural,0.0,No Credit History,5500.0,105000.0,19.09090909090909
LP002143,Female,Yes,0,Graduate,No,2423.0,505.0,130.0,360.0,1.0,Semiurban,0.0,Has Credit History,2928.0,130000.0,44.39890710382514
LP002144,Female,No,0,Graduate,No,3813.0,0.0,116.0,180.0,1.0,Urban,0.0,Has Credit History,3813.0,116000.0,30.42223970626803
LP002149,Male,Yes,2,Graduate,No,8333.0,3167.0,165.0,360.0,1.0,Rural,2.0,Has Credit History,11500.0,165000.0,14.347826086956522
LP002151,Male,Yes,1,Graduate,No,3875.0,0.0,67.0,360.0,1.0,Urban,1.0,Has Credit History,3875.0,67000.0,17.29032258064516
LP002158,Male,Yes,0,Not Graduate,No,3000.0,1666.0,100.0,480.0,0.0,Urban,0.0,No Credit History,4666.0,100000.0,21.43163309044149
LP002160,Male,Yes,3+,Graduate,No,5167.0,3167.0,200.0,360.0,1.0,Semiurban,3.0,Has Credit History,8334.0,200000.0,23.99808015358771
